,Unnamed: 0,Unnamed: 0.1,Club,Name,Età,Nationality,Posizione,Pos,MarketValue,ClubInvolved,CountryInvolved,Costo,Movement,Season,Window,League,Profile,new_col
60422,60422,2558,AS Roma,Fausto Salsano,33,Italia,Ala destra,AD,-,UC Sampdoria,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/fausto-salsano/profil/spieler/227789,"AS Roma,UC Sampdoria"
60423,60423,2557,AS Roma,Gabriele Grossi,21,Italia,Terzino sinistro,TS,-,AS Bari,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/gabriele-grossi/profil/spieler/227658,"AS Roma,AS Bari"
60424,60424,2556,AS Roma,Dario Rossi,20,Italia,Difesa,Difesa,-,Modena FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/dario-rossi/profil/spieler/227785,"AS Roma,Modena FC"
60425,60425,2555,AS Roma,Giuseppe Zinetti,35,Italia,Portiere,POR,-,Ascoli Calcio 1898,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/giuseppe-zinetti/profil/spieler/227797,"AS Roma,Ascoli Calcio 1898"
60426,60426,2554,AS Roma,Andrea Carnevale,32,Italia,Punta centrale,P,-,Udinese Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/andrea-carnevale/profil/spieler/120380,"AS Roma,Udinese Calcio"
60427,60427,2553,AS Roma,Fabio Petruzzi,22,Italia,Difensore centrale,DC,-,Udinese Calcio,Italia,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/fabio-petruzzi/profil/spieler/5968,"AS Roma,Udinese Calcio"
60428,60428,2552,AS Roma,Roberto Muzzi,22,Italia,Punta centrale,P,-,AC Pisa 1909,Italia,Spesa prestito:100 mila €,Out,1990-99,e,serie-a,https://www.transfermarkt.it/roberto-muzzi/profil/spieler/5900,"AS Roma,AC Pisa 1909"
60434,60434,2545,Inter,Marco Barollo,20,Italia,Centrocampo,Centrocampo,-,US Lecce,Italia,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/marco-barollo/profil/spieler/6024,"Inter,US Lecce"
60436,60436,2543,Inter,Simone Veronese,18,Italia,Terzino destro,TD,-,Cagliari Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/simone-veronese/profil/spieler/223363,"Inter,Cagliari Calcio"
60437,60437,2542,Inter,Luigi De Agostini,32,Italia,Terzino sinistro,TS,-,AC Reggiana,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/luigi-de-agostini/profil/spieler/118258,"Inter,AC Reggiana"
60439,60439,2540,Inter,Stefano Rossini,22,Italia,Terzino sinistro,TS,-,Udinese Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/stefano-rossini/profil/spieler/30656,"Inter,Udinese Calcio"
60440,60440,2513,Torino Calcio,Luca Marchegiani,27,Italia,Portiere,POR,-,SS Lazio,Italia,"7,00 mln €",Out,1990-99,e,serie-a,https://www.transfermarkt.it/luca-marchegiani/profil/spieler/5827,"Torino Calcio,SS Lazio"
60443,60443,2486,AC Reggiana,Johnny Ekström,28,Svezia,Punta centrale,P,-,Real Betis Balompié,Spagna,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/johnny-ekstrom/profil/spieler/84557,"AC Reggiana,Real Betis Balompié"
60449,60449,2478,AC Reggiana,Paolo Sacchetti,28,Italia,Centrocampo,Centrocampo,-,Bologna FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/paolo-sacchetti/profil/spieler/464786,"AC Reggiana,Bologna FC"
60451,60451,2476,SSC Napoli,Massimo Crippa,28,Italia,Centrale,CC,-,AC Parma,Italia,,Out,1990-99,e,serie-a,https://www.transfermarkt.it/massimo-crippa/profil/spieler/120377,"SSC Napoli,AC Parma"
60458,60458,2469,SSC Napoli,Giovanni Galli,35,Italia,Portiere,POR,-,Torino Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/giovanni-galli/profil/spieler/116706,"SSC Napoli,Torino Calcio"
60459,60459,2468,SSC Napoli,Gianfranco Zola,26,Italia,Seconda punta,SP,-,AC Parma,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/gianfranco-zola/profil/spieler/3177,"SSC Napoli,AC Parma"
60462,60462,2465,Foggia Calcio,Oberdan Biagioni,23,Italia,Trequartista,TQ,-,Udinese Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/oberdan-biagioni/profil/spieler/224545,"Foggia Calcio,Udinese Calcio"
60465,60465,2463,Foggia Calcio,Dan Petrescu,25,Romania,Terzino destro,TD,-,Genoa 1893,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/dan-petrescu/profil/spieler/102023,"Foggia Calcio,Genoa 1893"
60467,60467,2510,Juventus FC,Nicola Ragagnin,21,Italia,Centrocampo,Centrocampo,-,Ancona Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/nicola-ragagnin/profil/spieler/247175,"Juventus FC,Ancona Calcio"
60468,60468,2488,AC Reggiana,Gianluca Francesconi,21,Italia,Difensore centrale,DC,-,Juventus FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/gianluca-francesconi/profil/spieler/223464,"AC Reggiana,Juventus FC"
60470,60470,2508,Juventus FC,Marco De Marchi,26,Italia,Difensore centrale,DC,-,Bologna FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/marco-de-marchi/profil/spieler/186334,"Juventus FC,Bologna FC"
60471,60471,2507,Juventus FC,Luigi Sartor,18,Italia,Terzino destro,TD,-,Reggina Calcio,Italia,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/luigi-sartor/profil/spieler/5941,"Juventus FC,Reggina Calcio"
60472,60472,2506,Juventus FC,Paolo Di Canio,24,Italia,Punta centrale,P,-,SSC Napoli,Italia,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/paolo-di-canio/profil/spieler/3699,"Juventus FC,SSC Napoli"
60473,60473,2505,Juventus FC,Pierluigi Casiraghi,24,Italia,Punta centrale,P,-,SS Lazio,Italia,Spesa prestito:775 mila €,Out,1990-99,e,serie-a,https://www.transfermarkt.it/pierluigi-casiraghi/profil/spieler/102485,"Juventus FC,SS Lazio"
60474,60474,2504,Juventus FC,David Platt,27,Inghilterra,Trequartista,TQ,-,UC Sampdoria,Italia,"7,80 mln €",Out,1990-99,e,serie-a,https://www.transfermarkt.it/david-platt/profil/spieler/101318,"Juventus FC,UC Sampdoria"
60476,60476,2502,Piacenza FC,Fabrizio Fioretti,27,Italia,Mediano,M,-,Verona FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/fabrizio-fioretti/profil/spieler/228139,"Piacenza FC,Verona FC"
60478,60478,2500,Piacenza FC,Filippo Inzaghi,19,Italia,Punta centrale,P,-,Verona FC,Italia,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/filippo-inzaghi/profil/spieler/5821,"Piacenza FC,Verona FC"
60482,60482,2496,US Cremonese,Massimo Lombardini,21,Italia,Centrocampo,Centrocampo,-,Vicenza Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/massimo-lombardini/profil/spieler/227667,"US Cremonese,Vicenza Calcio"
60486,60486,2492,AC Reggiana,Massimiliano Corrado,22,Italia,Terzino destro,TD,-,Genoa 1893,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/massimiliano-corrado/profil/spieler/223460,"AC Reggiana,Genoa 1893"
60488,60488,2490,AC Reggiana,Luca Bucci,24,Italia,Portiere,POR,-,AC Parma,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/luca-bucci/profil/spieler/6407,"AC Reggiana,AC Parma"
60492,60492,2563,Milan AC,Ruud Gullit,30,Olanda,Seconda punta,SP,-,UC Sampdoria,Italia,gratuito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/ruud-gullit/profil/spieler/101045,"Milan AC,UC Sampdoria"
60495,60495,2635,Cagliari Calcio,Massimiliano Cappioli,25,Italia,Centrale,CC,-,AS Roma,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/massimiliano-cappioli/profil/spieler/160859,"Cagliari Calcio,AS Roma"
60497,60497,2633,Cagliari Calcio,Enzo Francescoli,31,Uruguay,Trequartista,TQ,-,Torino Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/enzo-francescoli/profil/spieler/116072,"Cagliari Calcio,Torino Calcio"
60498,60498,2632,Cagliari Calcio,Gianluca Gaudenzi,27,Italia,Centrocampo,Centrocampo,-,Delfino Pescara 1936,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/gianluca-gaudenzi/profil/spieler/180479,"Cagliari Calcio,Delfino Pescara 1936"
60499,60499,2631,Cagliari Calcio,Mario Ielpo,30,Italia,Portiere,POR,-,Milan AC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/mario-ielpo/profil/spieler/177673,"Cagliari Calcio,Milan AC"
60500,60500,2630,Cagliari Calcio,Gianluca Festa,24,Italia,Terzino destro,TD,-,Inter,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/gianluca-festa/profil/spieler/5596,"Cagliari Calcio,Inter"
60508,60508,2622,US Lecce,Gabriele Grossi,21,Italia,Terzino sinistro,TS,-,AS Roma,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/gabriele-grossi/profil/spieler/227658,"US Lecce,AS Roma"
60509,60509,2621,US Lecce,Pierluigi Orlandini,20,Italia,Centrocampista di destra,CD,-,Atalanta BC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/pierluigi-orlandini/profil/spieler/160215,"US Lecce,Atalanta BC"
60511,60511,2619,US Lecce,Alessio Scarchilli,20,Italia,Trequartista,TQ,-,AS Roma,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/alessio-scarchilli/profil/spieler/16572,"US Lecce,AS Roma"
60512,60512,2618,US Lecce,Giampiero Maini,21,Italia,Mediano,M,-,Ascoli Calcio 1898,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/giampiero-maini/profil/spieler/16851,"US Lecce,Ascoli Calcio 1898"
60513,60513,2617,US Lecce,Gianni Flamigni,24,Italia,Difesa,Difesa,-,Brescia Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/gianni-flamigni/profil/spieler/226448,"US Lecce,Brescia Calcio"
60514,60514,2616,SS Lazio,Giampaolo Saurini,24,Italia,Punta centrale,P,-,Atalanta BC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/giampaolo-saurini/profil/spieler/224946,"SS Lazio,Atalanta BC"
60516,60516,2637,AC Parma,Marco Ferrante,22,Italia,Punta centrale,P,-,Piacenza FC,Italia,100 mila €,Out,1990-99,e,serie-a,https://www.transfermarkt.it/marco-ferrante/profil/spieler/21883,"AC Parma,Piacenza FC"
60518,60518,2639,AC Parma,Claudio Taffarel,27,Brasile,Portiere,POR,-,Reggina Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/claudio-taffarel/profil/spieler/5855,"AC Parma,Reggina Calcio"
60520,60520,2564,Milan AC,Massimiliano Cappellini,22,Italia,Punta centrale,P,-,Foggia Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/massimiliano-cappellini/profil/spieler/6030,"Milan AC,Foggia Calcio"
60521,60521,2661,Atalanta BC,Leonardo Rodríguez,27,Argentina,Trequartista,TQ,-,Borussia Dortmund,Germania,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/leonardo-rodriguez/profil/spieler/102212,"Atalanta BC,Borussia Dortmund"
60527,60527,2655,Atalanta BC,Marco Ambrosio,20,Italia,Portiere,POR,-,AC Pisa 1909,Italia,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/marco-ambrosio/profil/spieler/4294,"Atalanta BC,AC Pisa 1909"
60528,60528,2654,Atalanta BC,Stefano De Agostini,28,Italia,Mediano,M,-,US Cremonese,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/stefano-de-agostini/profil/spieler/223104,"Atalanta BC,US Cremonese"
60529,60529,2653,Atalanta BC,Roberto Bordin,28,Italia,Mediano,M,-,SSC Napoli,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/roberto-bordin/profil/spieler/199545,"Atalanta BC,SSC Napoli"
60533,60533,2649,Atalanta BC,Sergio Porrini,24,Italia,Terzino destro,TD,-,Juventus FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/sergio-porrini/profil/spieler/106220,"Atalanta BC,Juventus FC"
60537,60537,2645,AC Parma,Gianluca Hervatin,19,Italia,Attacco,Attacco,-,Ancona Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/gianluca-hervatin/profil/spieler/229207,"AC Parma,Ancona Calcio"
60538,60538,2644,AC Parma,Marco Osio,27,Italia,Mediano,M,-,Torino Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/marco-osio/profil/spieler/227307,"AC Parma,Torino Calcio"
60539,60539,2643,AC Parma,Fausto Pizzi,25,Italia,Trequartista,TQ,-,Udinese Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/fausto-pizzi/profil/spieler/224590,"AC Parma,Udinese Calcio"
60540,60540,2642,AC Parma,Ivo Pulga,29,Italia,Mediano,M,-,Vicenza Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/ivo-pulga/profil/spieler/223479,"AC Parma,Vicenza Calcio"
60543,60543,2612,SS Lazio,Maurizio Neri,28,Italia,Punta centrale,P,-,Brescia Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/maurizio-neri/profil/spieler/224941,"SS Lazio,Brescia Calcio"
60545,60545,2585,Udinese Calcio,Alessandro Orlando,23,Italia,Terzino sinistro,TS,-,Milan AC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/alessandro-orlando/profil/spieler/177685,"Udinese Calcio,Milan AC"
60546,60546,2584,Udinese Calcio,Abel Balbo,27,Argentina,Punta centrale,P,-,AS Roma,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/abel-balbo/profil/spieler/102187,"Udinese Calcio,AS Roma"
60547,60547,2583,Udinese Calcio,Lorenzo Marronaro,32,Italia,Ala destra,AD,-,Empoli FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/lorenzo-marronaro/profil/spieler/222793,"Udinese Calcio,Empoli FC"
60548,60548,2582,Udinese Calcio,Luca Mattei,28,Italia,Centrocampo,Centrocampo,-,AC Pisa 1909,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/luca-mattei/profil/spieler/224577,"Udinese Calcio,AC Pisa 1909"
60551,60551,2579,Udinese Calcio,Francesco Dell'Anno,26,Italia,Centrocampo,Centrocampo,-,Inter,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/francesco-dellanno/profil/spieler/224554,"Udinese Calcio,Inter"
60553,60553,2577,Udinese Calcio,Andrea Carnevale,32,Italia,Punta centrale,P,-,Delfino Pescara 1936,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/andrea-carnevale/profil/spieler/120380,"Udinese Calcio,Delfino Pescara 1936"
60556,60556,2573,Milan AC,Carlo Cudicini,19,Italia,Portiere,POR,-,Como Calcio,Italia,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/carlo-cudicini/profil/spieler/3151,"Milan AC,Como Calcio"
60557,60557,2572,Milan AC,Martino Traversa,19,Italia,Terzino destro,TD,-,Bologna FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/martino-traversa/profil/spieler/222786,"Milan AC,Bologna FC"
60559,60559,2570,Milan AC,Giuseppe Zappella,20,Italia,Terzino destro,TD,-,Como Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/giuseppe-zappella/profil/spieler/335880,"Milan AC,Como Calcio"
60560,60560,2569,Milan AC,Rufo Emiliano Verga,23,Italia,Difensore centrale,DC,-,US Lecce,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/rufo-emiliano-verga/profil/spieler/222788,"Milan AC,US Lecce"
60561,60561,2568,Milan AC,Davide Dionigi,19,Italia,Punta centrale,P,-,Vicenza Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/davide-dionigi/profil/spieler/28015,"Milan AC,Vicenza Calcio"
60562,60562,2567,Milan AC,Enzo Gambaro,27,Italia,Terzino sinistro,TS,-,SSC Napoli,Italia,Prestito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/enzo-gambaro/profil/spieler/142521,"Milan AC,SSC Napoli"
60563,60563,2566,Milan AC,Alberico Evani,30,Italia,Centrocampista di sinistra,CS,-,UC Sampdoria,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/alberico-evani/profil/spieler/102475,"Milan AC,UC Sampdoria"
60564,60564,2611,SS Lazio,Giovanni Stroppa,25,Italia,Trequartista,TQ,-,Foggia Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/giovanni-stroppa/profil/spieler/167574,"SS Lazio,Foggia Calcio"
60565,60565,2565,Milan AC,Francesco Antonioli,23,Italia,Portiere,POR,-,AC Pisa 1909,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/francesco-antonioli/profil/spieler/5935,"Milan AC,AC Pisa 1909"
60567,60567,2576,Udinese Calcio,Néstor Sensini,27,Argentina,Difensore centrale,DC,-,AC Parma,Italia,"1,50 mln €",Out,1990-99,e,serie-a,https://www.transfermarkt.it/nestor-sensini/profil/spieler/5882,"Udinese Calcio,AC Parma"
60569,60569,2599,UC Sampdoria,Marco Lanna,24,Italia,Difensore centrale,DC,-,AS Roma,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/marco-lanna/profil/spieler/181054,"UC Sampdoria,AS Roma"
60570,60570,2610,SS Lazio,Angelo Gregucci,29,Italia,Difesa,Difesa,-,Torino Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/angelo-gregucci/profil/spieler/166893,"SS Lazio,Torino Calcio"
60571,60571,2609,SS Lazio,Valerio Fiori,24,Italia,Portiere,POR,-,Cagliari Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/valerio-fiori/profil/spieler/5799,"SS Lazio,Cagliari Calcio"
60572,60572,2608,SS Lazio,Luciano De Paola,32,Italia,Mediano,M,-,Atalanta BC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/luciano-de-paola/profil/spieler/223105,"SS Lazio,Atalanta BC"
60573,60573,2607,SS Lazio,Dario Marcolin,22,Italia,Mediano,M,-,Cagliari Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/dario-marcolin/profil/spieler/3510,"SS Lazio,Cagliari Calcio"
60575,60575,2605,SS Lazio,Thomas Doll,27,Germania,Trequartista,TQ,-,Eintracht Francoforte,Germania,Spesa prestito:350 mila €,Out,1990-99,e,serie-a,https://www.transfermarkt.it/thomas-doll/profil/spieler/1455,"SS Lazio,Eintracht Francoforte"
60576,60576,2603,UC Sampdoria,Amedeo Di Latte,19,Italia,Portiere,POR,-,AS Livorno,Italia,-,Out,1990-99,e,serie-a,https://www.transfermarkt.it/amedeo-di-latte/profil/spieler/253298,"UC Sampdoria,AS Livorno"
60577,60577,2602,UC Sampdoria,Roberto Breda,23,Italia,Centrocampo,Centrocampo,-,US Salernitana,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/roberto-breda/profil/spieler/21978,"UC Sampdoria,US Salernitana"
60579,60579,2600,UC Sampdoria,Ivano Bonetti,28,Italia,Centrocampista di sinistra,CS,-,Bologna FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/ivano-bonetti/profil/spieler/181056,"UC Sampdoria,Bologna FC"
60580,60580,2604,SS Lazio,Karl-Heinz Riedle,27,Germania,Punta centrale,P,-,Borussia Dortmund,Germania,"4,50 mln €",Out,1990-99,e,serie-a,https://www.transfermarkt.it/karl-heinz-riedle/profil/spieler/13806,"SS Lazio,Borussia Dortmund"
60582,60582,2596,UC Sampdoria,Eugenio Corini,22,Italia,Mediano,M,-,SSC Napoli,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/eugenio-corini/profil/spieler/5921,"UC Sampdoria,SSC Napoli"
60583,60583,2595,UC Sampdoria,Enrico Chiesa,22,Italia,Punta centrale,P,-,Modena FC,Italia,gratuito,Out,1990-99,e,serie-a,https://www.transfermarkt.it/enrico-chiesa/profil/spieler/7329,"UC Sampdoria,Modena FC"
60584,60584,2594,UC Sampdoria,Des Walker,27,Inghilterra,Difensore centrale,DC,-,Sheffield Wednesday,Inghilterra,"3,00 mln €",Out,1990-99,e,serie-a,https://www.transfermarkt.it/des-walker/profil/spieler/10000,"UC Sampdoria,Sheffield Wednesday"
60585,60585,2593,Udinese Calcio,Massimo Mariotto,27,Italia,Centrocampo,Centrocampo,-,Reggina Calcio,Italia,Fine prestito01/giu/1993,Out,1990-99,e,serie-a,https://www.transfermarkt.it/massimo-mariotto/profil/spieler/224575,"Udinese Calcio,Reggina Calcio"
60588,60588,2598,UC Sampdoria,Renato Buso,23,Italia,Centrocampista di destra,CD,-,SSC Napoli,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/renato-buso/profil/spieler/120392,"UC Sampdoria,SSC Napoli"
60592,60592,1715,Atalanta BC,Carlo Cornacchia,27,Italia,Terzino destro,TD,-,SSC Napoli,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/carlo-cornacchia/profil/spieler/223009,"Atalanta BC,SSC Napoli"
60593,60593,1711,Atalanta BC,Lamberto Piovanelli,28,Italia,Punta centrale,P,-,Verona FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/lamberto-piovanelli/profil/spieler/222987,"Atalanta BC,Verona FC"
60595,60595,1713,Atalanta BC,Stefano Sottili,22,Italia,Difensore centrale,DC,-,Bologna FC,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/stefano-sottili/profil/spieler/223020,"Atalanta BC,Bologna FC"
60596,60596,1714,Atalanta BC,Riccardo Bracaloni,22,Italia,Centrale,CC,-,AC Chievo Verona,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/riccardo-bracaloni/profil/spieler/222971,"Atalanta BC,AC Chievo Verona"
60598,60598,1716,Atalanta BC,Eligio Nicolini,31,Italia,Ala destra,AD,-,US Cremonese,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/eligio-nicolini/profil/spieler/222998,"Atalanta BC,US Cremonese"
60599,60599,1717,Atalanta BC,Claudio Caniggia,25,Argentina,Ala destra,AD,-,AS Roma,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/claudio-caniggia/profil/spieler/10367,"Atalanta BC,AS Roma"
60603,60603,1710,Atalanta BC,Pierluigi Orlandini,19,Italia,Centrocampista di destra,CD,-,US Lecce,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/pierluigi-orlandini/profil/spieler/160215,"Atalanta BC,US Lecce"
60607,60607,1706,UC Sampdoria,Fausto Pari,29,Italia,Mediano,M,-,SSC Napoli,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/fausto-pari/profil/spieler/181052,"UC Sampdoria,SSC Napoli"
60609,60609,1704,UC Sampdoria,Alessandro Orlando,22,Italia,Terzino sinistro,TS,-,Udinese Calcio,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/alessandro-orlando/profil/spieler/177685,"UC Sampdoria,Udinese Calcio"
60612,60612,1701,UC Sampdoria,Gianluca Vialli,27,Italia,Punta centrale,P,-,Juventus FC,Italia,"16,50 mln €",Out,1990-99,e,serie-a,https://www.transfermarkt.it/gianluca-vialli/profil/spieler/16036,"UC Sampdoria,Juventus FC"
60613,60613,1697,Ancona Calcio,Sandro Tovalieri,27,Italia,Punta centrale,P,-,AS Bari,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/sandro-tovalieri/profil/spieler/223115,"Ancona Calcio,AS Bari"
60616,60616,1723,Foggia Calcio,Giovanni Pisano,24,Italia,Punta centrale,P,-,US Salernitana,Italia,?,Out,1990-99,e,serie-a,https://www.transfermarkt.it/giovanni-pisano/profil/spieler/226503,"Foggia Calcio,US Salernitana"
60617,60617,1722,Foggia Calcio,Igor Shalimov,23,Russia,Trequartista,TQ,-,Inter,Italia,"6,75 mln €",Out,1990-99,e,serie-a,https://www.transfermarkt.it/igor-shalimov/profil/spieler/88150,"Foggia Calcio,Inter"
